image,VLB_BPD
1864.png,0.9780257940292358
1865.png,1.5346745252609253
1866.png,0.7943252325057983
1867.png,1.2318133115768433
1868.png,1.298037052154541
1869.png,0.8294126987457275
187.png,1.4949830770492554
1870.png,1.1517648696899414
1871.png,0.8889550566673279
1872.png,1.3950365781784058
1873.png,1.2906482219696045
1874.png,1.0253551006317139
1875.png,1.2160205841064453
1876.png,1.3460767269134521
1877.png,1.099777340888977
1878.png,0.8980857133865356
1879.png,1.3800222873687744
188.png,1.6219098567962646
1880.png,1.143090009689331
1881.png,1.6708450317382812
1882.png,0.8369494080543518
1883.png,0.8963146209716797
1884.png,1.5144816637039185
1885.png,1.5591676235198975
1886.png,1.2161872386932373
1887.png,1.7189010381698608
1888.png,1.0356322526931763
1889.png,1.3387333154678345
189.png,1.2466789484024048
1890.png,1.0754752159118652
1891.png,1.9726454019546509
1892.png,0.8765453100204468
1893.png,1.1351691484451294
1894.png,1.7843430042266846
1895.png,1.4882919788360596
1896.png,1.0449284315109253
1897.png,0.9955284595489502
1898.png,1.285162329673767
1899.png,1.476550817489624
19.png,0.7670798897743225
190.png,1.1911944150924683
1900.png,1.4747378826141357
1901.png,1.3408745527267456
1902.png,0.8588608503341675
1903.png,1.402200698852539
1904.png,1.1758285760879517
1905.png,1.3984893560409546
1906.png,1.6115907430648804
1907.png,1.88712477684021
1908.png,1.040441632270813
1909.png,1.6269654035568237
191.png,1.7873542308807373
1910.png,1.6534887552261353
